time,geoposX,geoposY,geoposZ,pressure,relHum,temp,windDir,windSpeed,windMax
5131848671952000000,2229279.046,-5440478.348999999,-2476637.931,56784.408133370576,4.1068571635655,271.8558571747372,5.353174148616893,8.471428734915586,8.471428734915586
5131925433984000000,2229279.046,-5440478.348999999,-2476637.931,56898.388671875124,4.627557141440255,273.48769999444494,5.158694603394667,7.542857170104985,7.542857170104985
5132143143312000000,2229279.046,-5440478.348999999,-2476637.931,56855.58210100473,7.940742901393343,274.8175428322384,5.191107860931706,8.142857210976727,8.142857210976727
5132203505472000000,2229279.046,-5440478.348999999,-2476637.931,56916.574532645136,4.958828517368857,272.0423142807824,1.5508497067721039,2.7428571496691,2.7428571496691
5132249410896000000,2229279.046,-5440478.348999999,-2476637.931,56884.18753487715,14.502899851117856,270.7430428164346,1.9921686747763847,6.414285796029242,6.414285796029242
5132305246032000000,2229279.046,-5440478.348999999,-2476637.931,56751.36457170743,23.243171691894425,270.87547142846245,5.363147458628291,11.371428489684956,11.371428489684956
5132333981904000000,2229279.046,-5440478.348999999,-2476637.931,56722.24208286829,25.98634311131071,268.30560000283384,5.328240873588404,7.928571360451842,7.928571360451842
5132390259408000000,2229279.046,-5440478.348999999,-2476637.931,56708.50655691972,3.0099856853485143,274.35930001565384,4.50544279764822,1.09999999829701,1.09999999829701
5132401964928000000,2229279.046,-5440478.348999999,-2476637.931,56602.12663922972,9.058557101658415,275.38012856074744,6.013905936871889,3.728571414947529,3.728571414947529
5132420235120000000,2229279.046,-5440478.348999999,-2476637.931,56656.02068219871,15.999157088143573,269.18577143805356,5.7346532565527975,4.814285755157486,4.814285755157486
5132443327248000000,2229279.046,-5440478.348999999,-2476637.931,56618.062046595995,9.4499141829354,269.856300020218,5.370627441136837,4.685714210782729,4.685714210782729
5132460615456000000,2229279.046,-5440478.348999999,-2476637.931,56636.562674386296,7.330985750470829,267.7504999705723,5.1686679134060665,4.028571435383386,4.028571435383386
5132476354992000000,2229279.046,-5440478.348999999,-2476637.931,56735.518101283575,5.9562143257686,274.61192855494363,2.7750735106709845,2.6000000068119573,2.6000000068119573
5132494331760000000,2229279.046,-5440478.348999999,-2476637.931,56635.484967913,12.991757120405145,271.79578572341376,3.652724791673847,2.0714285884584718,2.0714285884584718
5132511239040000000,2229279.046,-5440478.348999999,-2476637.931,56740.17857142843,19.06010001046314,267.8944571767534,5.614973536416044,2.7714285169329003,2.7714285169329003
5132548382832000000,2229279.046,-5440478.348999999,-2476637.931,56707.243129185124,4.871928623744427,267.5765285900661,5.450413921228006,1.6999999965940142,1.6999999965940142
5132675895024000000,2229279.046,-5440478.348999999,-2476637.931,56656.624930245285,7.8961286544799725,273.16984285802715,4.984161678195235,2.171428569725581,2.171428569725581
5132682255840000000,2229279.046,-5440478.348999999,-2476637.931,56691.82041713173,8.526399816785544,272.5013142849718,5.6199601914217405,3.585714340209971,3.585714340209971
5132717290176000000,2229279.046,-5440478.348999999,-2476637.931,56666.302490234426,5.433242797851556,272.559328569259,5.520227091307781,4.3714285918644435,4.3714285918644435
5132758485360000000,2229279.046,-5440478.348999999,-2476637.931,56654.61600167414,17.93908555167057,272.46405714154247,4.6276158452878215,5.671428578240514,5.671428578240514
5132768447472000000,2229279.046,-5440478.348999999,-2476637.931,56714.563860212,22.521656853812146,271.7248714208603,4.924321818126859,9.8857142584664,9.8857142584664
5132838833232000000,2229279.046,-5440478.348999999,-2476637.931,56687.25847516742,53.90098517281658,270.67297145979745,5.5401737113305725,8.028571537562813,8.028571537562813
5132852334960000000,2229279.046,-5440478.348999999,-2476637.931,56771.34137834829,68.71191297258628,268.79580004555834,5.6349201564388345,7.757142952510286,7.757142952510286
5133025552320000000,2229279.046,-5440478.348999999,-2476637.931,56523.103550502434,47.603429521833284,267.6892713546753,5.657360103964478,8.500000000000043,8.500000000000043
5133063553488000000,2229279.046,-5440478.348999999,-2476637.931,56433.216203962285,18.990414210728424,265.3624285697937,5.639906811444534,7.671428612300327,7.671428612300327
5133113744016000000,2229279.046,-5440478.348999999,-2476637.931,56406.32062639499,63.893257686069994,265.2855142593384,5.632426828935987,9.671428544180756,9.671428544180756
5133156007344000000,2229279.046,-5440478.348999999,-2476637.931,56522.60219029,8.117914267948686,267.2006571360997,5.924146146769324,7.199999945504315,7.199999945504315
5133248653920000000,2229279.046,-5440478.348999999,-2476637.931,56667.903355189716,2.8090999467032285,272.05988569600237,5.4229873186966655,9.614285877772828,9.614285877772828
5133266906784000000,2229279.046,-5440478.348999999,-2476637.931,56584.72377232143,10.295571463448914,271.1006428752627,5.28336097853712,12.342857224600715,12.342857224600715
5133287357040000000,2229279.046,-5440478.348999999,-2476637.931,56779.82264927457,31.89598601205014,266.13505714961457,4.096537087180977,4.214285714285714,4.214285714285714
5133355986816000000,2229279.046,-5440478.348999999,-2476637.931,56691.610281807996,5.8929856845310855,273.43717142982143,5.3257475460855535,9.742857251848488,9.742857251848488
5133408486480000000,2229279.046,-5440478.348999999,-2476637.931,56685.99243164072,0.9178857036999272,271.36947143759045,5.280867651034272,6.028571469443199,6.028571469443199
5133422873328000000,2229279.046,-5440478.348999999,-2476637.931,56787.58544921871,4.626900059836258,274.04027142524717,5.580066951376157,5.7285714149475275,5.7285714149475275
5133435746544000000,2229279.046,-5440478.348999999,-2476637.931,56646.7128208707,6.845585754939486,273.2702714237651,5.597520243896098,6.7142857142857135,6.7142857142857135
5133451344912000000,2229279.046,-5440478.348999999,-2476637.931,56655.83234514528,16.83888557979043,270.47444289752417,5.889239561729437,3.6714285441807433,3.6714285441807433
